average_daily_usage,avg_usage,batch_number,below_reorder,created_by_id,date,day,days_to_expiration,expiration_date,id,is_active,is_weekend,last_order_date,last_stock_count_date,last_updated_at,minimum_stock_level,month,near_expiration_15d,notes,optimal_stock_level,product_id,product_name,product_sku,quantity_available,quantity_on_hand,quantity_reserved,reorder_point,reorder_quantity,sale_amount,sale_amount_lag1,sale_amount_ma7,shelf_location,stock,stock_status,stock_to_reorder,supplier_id,supplier_name,total_value,unit_cost,warehouse_location,weekday,year
,6.5,,,,2024-11-11,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,157,,,52,120,5.0,5.0,5.142857142857143,,157,,3.019230769230769,,,,,,,
,6.5,,,,2024-11-12,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,143,,,52,120,8.0,5.0,5.428571428571429,,143,,2.75,,,,,,,
,6.5,,,,2024-11-13,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,143,,,52,120,5.0,8.0,5.714285714285714,,143,,2.75,,,,,,,
,6.5,,,,2024-11-14,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,129,,,52,120,5.0,5.0,5.714285714285714,,129,,2.480769230769231,,,,,,,
,6.5,,,,2024-11-15,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,128,,,52,120,9.0,5.0,6.142857142857143,,128,,2.4615384615384617,,,,,,,
,6.5,,,,2024-11-16,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,120,,,52,120,6.0,9.0,6.142857142857143,,120,,2.3076923076923075,,,,,,,
,6.5,,,,2024-11-17,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,122,,,52,120,9.0,6.0,6.714285714285714,,122,,2.3461538461538463,,,,,,,
,6.5,,,,2024-11-18,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,113,,,52,120,2.0,9.0,6.285714285714286,,113,,2.173076923076923,,,,,,,
,6.5,,,,2024-11-19,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,109,,,52,120,4.0,2.0,5.714285714285714,,109,,2.0961538461538463,,,,,,,
,6.5,,,,2024-11-20,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,103,,,52,120,4.0,4.0,5.571428571428571,,103,,1.9807692307692308,,,,,,,
,6.5,,,,2024-11-21,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,102,,,52,120,7.0,4.0,5.857142857142857,,102,,1.9615384615384608,,,,,,,
,6.5,,,,2024-11-22,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,97,,,52,120,7.0,7.0,5.571428571428571,,97,,1.865384615384616,,,,,,,
,6.5,,,,2024-11-23,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,87,,,52,120,10.0,7.0,6.142857142857143,,87,,1.6730769230769231,,,,,,,
,6.5,,,,2024-11-24,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,83,,,52,120,5.0,10.0,5.571428571428571,,83,,1.5961538461538465,,,,,,,
,6.5,,,,2024-11-25,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,73,,,52,120,10.0,5.0,6.714285714285714,,73,,1.4038461538461535,,,,,,,
,6.5,,,,2024-11-26,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,68,,,52,120,4.0,10.0,6.714285714285714,,68,,1.3076923076923077,,,,,,,
,6.5,,,,2024-11-27,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,57,,,52,120,6.0,4.0,7.0,,57,,1.0961538461538465,,,,,,,
,6.5,,,,2024-11-28,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,51,,,52,120,10.0,6.0,7.428571428571429,,51,,0.9807692307692308,,,,,,,
,6.5,,,,2024-11-29,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,164,,,52,120,6.0,10.0,7.285714285714286,,164,,3.1538461538461537,,,,,,,
,6.5,,,,2024-11-30,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,153,,,52,120,4.0,6.0,6.428571428571429,,153,,2.9423076923076925,,,,,,,
,6.5,,,,2024-12-01,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,151,,,52,120,6.0,4.0,6.571428571428571,,151,,2.9038461538461537,,,,,,,
,6.5,,,,2024-12-02,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,138,,,52,120,9.0,6.0,6.428571428571429,,138,,2.6538461538461537,,,,,,,
,6.5,,,,2024-12-03,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,132,,,52,120,4.0,9.0,6.428571428571429,,132,,2.5384615384615383,,,,,,,
,6.5,,,,2024-12-04,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,126,,,52,120,10.0,4.0,7.0,,126,,2.423076923076923,,,,,,,
,6.5,,,,2024-12-05,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,124,,,52,120,7.0,10.0,6.571428571428571,,124,,2.3846153846153846,,,,,,,
,6.5,,,,2024-12-06,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,114,,,52,120,5.0,7.0,6.428571428571429,,114,,2.1923076923076925,,,,,,,
,6.5,,,,2024-12-07,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,106,,,52,120,8.0,5.0,7.0,,106,,2.0384615384615383,,,,,,,
,6.5,,,,2024-12-08,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,96,,,52,120,9.0,8.0,7.428571428571429,,96,,1.8461538461538465,,,,,,,
,6.5,,,,2024-12-09,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,95,,,52,120,6.0,9.0,7.0,,95,,1.8269230769230769,,,,,,,
,6.5,,,,2024-12-10,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,85,,,52,120,4.0,6.0,7.0,,85,,1.6346153846153846,,,,,,,
,6.5,,,,2024-12-11,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,73,,,52,120,7.0,4.0,6.571428571428571,,73,,1.4038461538461535,,,,,,,
,6.5,,,,2024-12-12,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,68,,,52,120,2.0,7.0,5.857142857142857,,68,,1.3076923076923077,,,,,,,
,6.5,,,,2024-12-13,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,63,,,52,120,10.0,2.0,6.571428571428571,,63,,1.2115384615384617,,,,,,,
,6.5,,,,2024-12-14,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,60,,,52,120,3.0,10.0,5.857142857142857,,60,,1.1538461538461535,,,,,,,
,6.5,,,,2024-12-15,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,52,,,52,120,5.0,3.0,5.285714285714286,,52,,1.0,,,,,,,
,6.5,,,,2024-12-16,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,164,,,52,120,9.0,5.0,5.714285714285714,,164,,3.1538461538461537,,,,,,,
,6.5,,,,2024-12-17,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,154,,,52,120,3.0,9.0,5.571428571428571,,154,,2.9615384615384617,,,,,,,
,6.5,,,,2024-12-18,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,151,,,52,120,6.0,3.0,5.428571428571429,,151,,2.9038461538461537,,,,,,,
,6.5,,,,2024-12-19,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,147,,,52,120,6.0,6.0,6.0,,147,,2.826923076923077,,,,,,,
,6.5,,,,2024-12-20,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,145,,,52,120,4.0,6.0,5.142857142857143,,145,,2.7884615384615383,,,,,,,
,6.5,,,,2024-12-21,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,137,,,52,120,4.0,4.0,5.285714285714286,,137,,2.6346153846153846,,,,,,,
,6.5,,,,2024-12-22,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,135,,,52,120,6.0,4.0,5.428571428571429,,135,,2.5961538461538463,,,,,,,
,6.5,,,,2024-12-23,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,128,,,52,120,5.0,6.0,4.857142857142857,,128,,2.4615384615384617,,,,,,,
,6.5,,,,2024-12-24,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,121,,,52,120,3.0,5.0,4.857142857142857,,121,,2.326923076923077,,,,,,,
,6.5,,,,2024-12-25,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,120,,,52,120,8.0,3.0,5.142857142857143,,120,,2.3076923076923075,,,,,,,
,6.5,,,,2024-12-26,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,108,,,52,120,11.0,8.0,5.857142857142857,,108,,2.076923076923077,,,,,,,
,6.5,,,,2024-12-27,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,103,,,52,120,12.0,11.0,7.0,,103,,1.9807692307692308,,,,,,,
,6.5,,,,2024-12-28,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,98,,,52,120,7.0,12.0,7.428571428571429,,98,,1.8846153846153848,,,,,,,
,6.5,,,,2024-12-29,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,89,,,52,120,8.0,7.0,7.714285714285714,,89,,1.7115384615384617,,,,,,,
,6.5,,,,2024-12-30,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,89,,,52,120,5.0,8.0,7.714285714285714,,89,,1.7115384615384617,,,,,,,
,6.5,,,,2024-12-31,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,81,,,52,120,5.0,5.0,8.0,,81,,1.5576923076923077,,,,,,,
,6.5,,,,2025-01-01,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,73,,,52,120,5.0,5.0,7.571428571428571,,73,,1.4038461538461535,,,,,,,
,6.5,,,,2025-01-02,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,68,,,52,120,3.0,5.0,6.428571428571429,,68,,1.3076923076923077,,,,,,,
,6.5,,,,2025-01-03,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,57,,,52,120,5.0,3.0,5.428571428571429,,57,,1.0961538461538465,,,,,,,
,6.5,,,,2025-01-04,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,56,,,52,120,2.0,5.0,4.714285714285714,,56,,1.0769230769230769,,,,,,,
,6.5,,,,2025-01-05,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,54,,,52,120,5.0,2.0,4.285714285714286,,54,,1.0384615384615383,,,,,,,
,6.5,,,,2025-01-06,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,166,,,52,120,7.0,5.0,4.571428571428571,,166,,3.1923076923076925,,,,,,,
,6.5,,,,2025-01-07,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,161,,,52,120,4.0,7.0,4.428571428571429,,161,,3.0961538461538463,,,,,,,
,6.5,,,,2025-01-08,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,157,,,52,120,8.0,4.0,4.857142857142857,,157,,3.019230769230769,,,,,,,
,6.5,,,,2025-01-09,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,148,,,52,120,5.0,8.0,5.142857142857143,,148,,2.8461538461538463,,,,,,,
,6.5,,,,2025-01-10,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,143,,,52,120,9.0,5.0,5.714285714285714,,143,,2.75,,,,,,,
,6.5,,,,2025-01-11,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,127,,,52,120,5.0,9.0,6.142857142857143,,127,,2.4423076923076925,,,,,,,
,6.5,,,,2025-01-12,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,127,,,52,120,12.0,5.0,7.142857142857143,,127,,2.4423076923076925,,,,,,,
,6.5,,,,2025-01-13,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,125,,,52,120,6.0,12.0,7.0,,125,,2.4038461538461537,,,,,,,
,6.5,,,,2025-01-14,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,115,,,52,120,6.0,6.0,7.285714285714286,,115,,2.2115384615384617,,,,,,,
,6.5,,,,2025-01-15,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,108,,,52,120,1.0,6.0,6.285714285714286,,108,,2.076923076923077,,,,,,,
,6.5,,,,2025-01-16,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,103,,,52,120,4.0,1.0,6.142857142857143,,103,,1.9807692307692308,,,,,,,
,6.5,,,,2025-01-17,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,98,,,52,120,5.0,4.0,5.571428571428571,,98,,1.8846153846153848,,,,,,,
,6.5,,,,2025-01-18,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,90,,,52,120,5.0,5.0,5.571428571428571,,90,,1.7307692307692308,,,,,,,
,6.5,,,,2025-01-19,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,82,,,52,120,5.0,5.0,4.571428571428571,,82,,1.5769230769230769,,,,,,,
,6.5,,,,2025-01-20,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,78,,,52,120,6.0,5.0,4.571428571428571,,78,,1.5,,,,,,,
,6.5,,,,2025-01-21,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,73,,,52,120,7.0,6.0,4.714285714285714,,73,,1.4038461538461535,,,,,,,
,6.5,,,,2025-01-22,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,60,,,52,120,7.0,7.0,5.571428571428571,,60,,1.1538461538461535,,,,,,,
,6.5,,,,2025-01-23,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,56,,,52,120,12.0,7.0,6.714285714285714,,56,,1.0769230769230769,,,,,,,
,6.5,,,,2025-01-24,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,54,,,52,120,6.0,12.0,6.857142857142857,,54,,1.0384615384615383,,,,,,,
,6.5,,,,2025-01-25,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,166,,,52,120,4.0,6.0,6.714285714285714,,166,,3.1923076923076925,,,,,,,
,6.5,,,,2025-01-26,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,157,,,52,120,9.0,4.0,7.285714285714286,,157,,3.019230769230769,,,,,,,
,6.5,,,,2025-01-27,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,150,,,52,120,4.0,9.0,7.0,,150,,2.8846153846153846,,,,,,,
,6.5,,,,2025-01-28,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,144,,,52,120,5.0,4.0,6.714285714285714,,144,,2.769230769230769,,,,,,,
,6.5,,,,2025-01-29,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,138,,,52,120,0.0,5.0,5.714285714285714,,138,,2.6538461538461537,,,,,,,
,6.5,,,,2025-01-30,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,131,,,52,120,9.0,0.0,5.285714285714286,,131,,2.519230769230769,,,,,,,
,6.5,,,,2025-01-31,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,120,,,52,120,6.0,9.0,5.285714285714286,,120,,2.3076923076923075,,,,,,,
,6.5,,,,2025-02-01,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,116,,,52,120,2.0,6.0,5.0,,116,,2.230769230769231,,,,,,,
,6.5,,,,2025-02-02,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,108,,,52,120,6.0,2.0,4.571428571428571,,108,,2.076923076923077,,,,,,,
,6.5,,,,2025-02-03,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,103,,,52,120,5.0,6.0,4.714285714285714,,103,,1.9807692307692308,,,,,,,
,6.5,,,,2025-02-04,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,94,,,52,120,8.0,5.0,5.142857142857143,,94,,1.807692307692308,,,,,,,
,6.5,,,,2025-02-05,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,91,,,52,120,7.0,8.0,6.142857142857143,,91,,1.75,,,,,,,
,6.5,,,,2025-02-06,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,83,,,52,120,3.0,7.0,5.285714285714286,,83,,1.5961538461538465,,,,,,,
,6.5,,,,2025-02-07,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,70,,,52,120,9.0,3.0,5.714285714285714,,70,,1.3461538461538465,,,,,,,
,6.5,,,,2025-02-08,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,74,,,52,120,6.0,9.0,6.285714285714286,,74,,1.4230769230769231,,,,,,,
,6.5,,,,2025-02-09,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,68,,,52,120,10.0,6.0,6.857142857142857,,68,,1.3076923076923077,,,,,,,
,6.5,,,,2025-02-10,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,60,,,52,120,7.0,10.0,7.142857142857143,,60,,1.1538461538461535,,,,,,,
,6.5,,,,2025-02-11,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,58,,,52,120,5.0,7.0,6.714285714285714,,58,,1.1153846153846154,,,,,,,
,6.5,,,,2025-02-12,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,165,,,52,120,5.0,5.0,6.428571428571429,,165,,3.173076923076923,,,,,,,
,6.5,,,,2025-02-13,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,156,,,52,120,9.0,5.0,7.285714285714286,,156,,3.0,,,,,,,
,6.5,,,,2025-02-14,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,148,,,52,120,4.0,9.0,6.571428571428571,,148,,2.8461538461538463,,,,,,,
,6.5,,,,2025-02-15,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,144,,,52,120,7.0,4.0,6.714285714285714,,144,,2.769230769230769,,,,,,,
,6.5,,,,2025-02-16,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,140,,,52,120,7.0,7.0,6.285714285714286,,140,,2.6923076923076925,,,,,,,
,6.5,,,,2025-02-17,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,136,,,52,120,7.0,7.0,6.285714285714286,,136,,2.6153846153846154,,,,,,,
,6.5,,,,2025-02-18,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,128,,,52,120,5.0,7.0,6.285714285714286,,128,,2.4615384615384617,,,,,,,
,6.5,,,,2025-02-19,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,120,,,52,120,9.0,5.0,6.857142857142857,,120,,2.3076923076923075,,,,,,,
,6.5,,,,2025-02-20,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,120,,,52,120,2.0,9.0,5.857142857142857,,120,,2.3076923076923075,,,,,,,
,6.5,,,,2025-02-21,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,111,,,52,120,9.0,2.0,6.571428571428571,,111,,2.1346153846153846,,,,,,,
,6.5,,,,2025-02-22,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,110,,,52,120,8.0,9.0,6.714285714285714,,110,,2.1153846153846154,,,,,,,
,6.5,,,,2025-02-23,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,107,,,52,120,6.0,8.0,6.571428571428571,,107,,2.0576923076923075,,,,,,,
,6.5,,,,2025-02-24,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,98,,,52,120,9.0,6.0,6.857142857142857,,98,,1.8846153846153848,,,,,,,
,6.5,,,,2025-02-25,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,94,,,52,120,7.0,9.0,7.142857142857143,,94,,1.807692307692308,,,,,,,
,6.5,,,,2025-02-26,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,84,,,52,120,4.0,7.0,6.428571428571429,,84,,1.6153846153846154,,,,,,,
,6.5,,,,2025-02-27,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,79,,,52,120,9.0,4.0,7.428571428571429,,79,,1.5192307692307692,,,,,,,
,6.5,,,,2025-02-28,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,74,,,52,120,9.0,9.0,7.428571428571429,,74,,1.4230769230769231,,,,,,,
,6.5,,,,2025-03-01,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,70,,,52,120,7.0,9.0,7.285714285714286,,70,,1.3461538461538465,,,,,,,
,6.5,,,,2025-03-02,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,67,,,52,120,6.0,7.0,7.285714285714286,,67,,1.2884615384615383,,,,,,,
,6.5,,,,2025-03-03,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,57,,,52,120,8.0,6.0,7.142857142857143,,57,,1.0961538461538465,,,,,,,
,6.5,,,,2025-03-04,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,54,,,52,120,4.0,8.0,6.714285714285714,,54,,1.0384615384615383,,,,,,,
,6.5,,,,2025-03-05,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,166,,,52,120,6.0,4.0,7.0,,166,,3.1923076923076925,,,,,,,
,6.5,,,,2025-03-06,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,168,,,52,120,5.0,6.0,6.428571428571429,,168,,3.230769230769231,,,,,,,
,6.5,,,,2025-03-07,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,160,,,52,120,4.0,5.0,5.714285714285714,,160,,3.076923076923077,,,,,,,
,6.5,,,,2025-03-08,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,155,,,52,120,10.0,4.0,6.142857142857143,,155,,2.980769230769231,,,,,,,
,6.5,,,,2025-03-09,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,147,,,52,120,6.0,10.0,6.142857142857143,,147,,2.826923076923077,,,,,,,
,6.5,,,,2025-03-10,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,147,,,52,120,5.0,6.0,5.714285714285714,,147,,2.826923076923077,,,,,,,
,6.5,,,,2025-03-11,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,139,,,52,120,7.0,5.0,6.142857142857143,,139,,2.673076923076923,,,,,,,
,6.5,,,,2025-03-12,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,129,,,52,120,3.0,7.0,5.714285714285714,,129,,2.480769230769231,,,,,,,
,6.5,,,,2025-03-13,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,128,,,52,120,5.0,3.0,5.714285714285714,,128,,2.4615384615384617,,,,,,,
,6.5,,,,2025-03-14,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,117,,,52,120,6.0,5.0,6.0,,117,,2.25,,,,,,,
,6.5,,,,2025-03-15,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,113,,,52,120,10.0,6.0,6.0,,113,,2.173076923076923,,,,,,,
,6.5,,,,2025-03-16,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,105,,,52,120,10.0,10.0,6.571428571428571,,105,,2.019230769230769,,,,,,,
,6.5,,,,2025-03-17,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,92,,,52,120,7.0,10.0,6.857142857142857,,92,,1.7692307692307692,,,,,,,
,6.5,,,,2025-03-18,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,86,,,52,120,7.0,7.0,6.857142857142857,,86,,1.6538461538461535,,,,,,,
,6.5,,,,2025-03-19,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,80,,,52,120,6.0,7.0,7.285714285714286,,80,,1.5384615384615383,,,,,,,
,6.5,,,,2025-03-20,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,70,,,52,120,5.0,6.0,7.285714285714286,,70,,1.3461538461538465,,,,,,,
,6.5,,,,2025-03-21,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,64,,,52,120,3.0,5.0,6.857142857142857,,64,,1.2307692307692308,,,,,,,
,6.5,,,,2025-03-22,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,54,,,52,120,3.0,3.0,5.857142857142857,,54,,1.0384615384615383,,,,,,,
,6.5,,,,2025-03-23,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,168,,,52,120,7.0,3.0,5.428571428571429,,168,,3.230769230769231,,,,,,,
,6.5,,,,2025-03-24,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,151,,,52,120,5.0,7.0,5.142857142857143,,151,,2.9038461538461537,,,,,,,
,6.5,,,,2025-03-25,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,151,,,52,120,6.0,5.0,5.0,,151,,2.9038461538461537,,,,,,,
,6.5,,,,2025-03-26,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,140,,,52,120,8.0,6.0,5.285714285714286,,140,,2.6923076923076925,,,,,,,
,6.5,,,,2025-03-27,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,131,,,52,120,10.0,8.0,6.0,,131,,2.519230769230769,,,,,,,
,6.5,,,,2025-03-28,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,125,,,52,120,4.0,10.0,6.142857142857143,,125,,2.4038461538461537,,,,,,,
,6.5,,,,2025-03-29,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,113,,,52,120,7.0,4.0,6.714285714285714,,113,,2.173076923076923,,,,,,,
,6.5,,,,2025-03-30,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,114,,,52,120,7.0,7.0,6.714285714285714,,114,,2.1923076923076925,,,,,,,
,6.5,,,,2025-03-31,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,104,,,52,120,6.0,7.0,6.857142857142857,,104,,2.0,,,,,,,
,6.5,,,,2025-04-01,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,98,,,52,120,8.0,6.0,7.142857142857143,,98,,1.8846153846153848,,,,,,,
,6.5,,,,2025-04-02,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,85,,,52,120,4.0,8.0,6.571428571428571,,85,,1.6346153846153846,,,,,,,
,6.5,,,,2025-04-03,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,83,,,52,120,8.0,4.0,6.285714285714286,,83,,1.5961538461538465,,,,,,,
,6.5,,,,2025-04-04,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,72,,,52,120,3.0,8.0,6.142857142857143,,72,,1.3846153846153846,,,,,,,
,6.5,,,,2025-04-05,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,64,,,52,120,6.0,3.0,6.0,,64,,1.2307692307692308,,,,,,,
,6.5,,,,2025-04-06,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,52,,,52,120,1.0,6.0,5.142857142857143,,52,,1.0,,,,,,,
,6.5,,,,2025-04-07,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,166,,,52,120,13.0,1.0,6.142857142857143,,166,,3.1923076923076925,,,,,,,
,6.5,,,,2025-04-08,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,159,,,52,120,6.0,13.0,5.857142857142857,,159,,3.0576923076923075,,,,,,,
,6.5,,,,2025-04-09,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,155,,,52,120,4.0,6.0,5.857142857142857,,155,,2.980769230769231,,,,,,,
,6.5,,,,2025-04-10,,,,,,,,,,,,,,,ACE001,Aceite vegetal 900ml,,143,,,52,120,4.0,4.0,5.285714285714286,,143,,2.75,,,,,,,
